productCode,casNum,compound,smiles,flashPoint,img,sds
AKS732,136-30-1,SODIUM DI-n-BUTYLDITHIOCARBAMATE,C(CCC)N(C([S-])=S)CCCC.[Na+],110,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKS732.gif,https://s3.amazonaws.com/gelest/sds/AKS732_GHS+US_English+US.pdf
AKS733,13360-78-6,SODIUM DI(ISOBUTYL)DITHIOPHOSPHINATE,C(C(C)C)P([S-])(=S)CC(C)C.[Na+],100,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKS733.gif,https://s3.amazonaws.com/gelest/sds/AKS733_GHS+US_English+US.pdf
AKS736,128-04-1,SODIUM DIMETHYLDITHIOCARBAMATE,CN(C([S-])=S)C.[Na+],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKS736.gif,https://s3.amazonaws.com/gelest/sds/AKS736_GHS+US_English+US.pdf
AKS741,141-52-6,SODIUM ETHOXIDE,[O-]CC.[Na+],12,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKS741.gif,https://s3.amazonaws.com/gelest/sds/AKS741_GHS+US_English+US.pdf
AKS751,683-60-3,SODIUM ISOPROPOXIDE,CC([O-])C.[Na+],14,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKS751.gif,https://s3.amazonaws.com/gelest/sds/AKS751_GHS+US_English+US.pdf
AKS760,124-41-4,SODIUM METHOXIDE,C[O-].[Na+],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKS760.gif,https://s3.amazonaws.com/gelest/sds/AKS760_GHS+US_English+US.pdf
AKS761,124-41-4,SODIUM METHOXIDE,C[O-].[Na+],29,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKS761.gif,https://s3.amazonaws.com/gelest/sds/AKS761_GHS+US_English+US.pdf
AKS761.5,124-41-4,SODIUM METHOXIDE,C[O-].[Na+],32,https://www.gelest.com:443/wp-content/uploads/AKS761.5-1.png,https://s3.amazonaws.com/gelest/sds/AKS761.5_GHS+US_English+US.pdf
AKS762,3139-99-9,SODIUM METHOXYETHOXIDE,COC([O-])C.[Na+],39,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKS762.gif,https://s3.amazonaws.com/gelest/sds/AKS762_GHS+US_English+US.pdf
AKS764,34284-28-1,SODIUM METHYLACETOACETATE,COC(CC(=O)C)=O.[Na],20,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKS764.gif,https://s3.amazonaws.com/gelest/sds/AKS764_GHS+US_English+US.pdf
AKS775,139-02-6,SODIUM PHENOXIDE,[O-]C1=CC=CC=C1.[Na+],-1,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKS775.gif,https://s3.amazonaws.com/gelest/sds/AKS775_GHS+US_English+US.pdf
AKS775.2,139-02-6,SODIUM PHENOXIDE,[O-]C1=CC=CC=C1.[Na+],11,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKS775.2.gif,https://s3.amazonaws.com/gelest/sds/AKS775.2_GHS+US_English+US.pdf
AKS784,930-69-8,SODIUM THIOPHENOXIDE,[S-]C1=CC=CC=C1.[Na+],-1,https://www.gelest.com:443/wp-content/uploads/product_thumbnails/AKS784.gif,https://s3.amazonaws.com/gelest/sds/AKS784_GHS+US_English+US.pdf
